L,type,beta,wall_time_s
16,nomeas,1.4814814814814814,15889.432
16,nomeas,1.4814814814814814,15933.82
16,nomeas,1.4814814814814814,15622.858
16,nomeas,1.4814814814814814,15202.947
16,nomeas,1.4814814814814814,15659.547
16,nomeas,1.4814814814814814,15905.822
16,nomeas,1.4814814814814814,16018.402
16,nomeas,1.4814814814814814,15602.016
16,nomeas,1.5384615384615383,16901.226
16,nomeas,1.5384615384615383,16464.75
16,nomeas,1.5384615384615383,16758.529
16,nomeas,1.5384615384615383,16583.115
16,nomeas,1.5384615384615383,16872.561
16,nomeas,1.5384615384615383,16826.856
16,nomeas,1.5384615384615383,16567.291
16,nomeas,1.5384615384615383,16748.995
16,nomeas,1.5384615384615383,16988.168
16,nomeas,1.5384615384615383,16495.591
16,nomeas,1.5384615384615383,16749.046
16,nomeas,1.5384615384615383,16517.54
16,nomeas,1.5384615384615383,16755.071
16,nomeas,1.5384615384615383,17160.774
16,nomeas,1.5384615384615383,17042.682
16,nomeas,1.5384615384615383,17001.321
16,nomeas,1.5384615384615383,16952.66
16,nomeas,1.5384615384615383,17297.947
16,nomeas,1.5384615384615383,16551.284
16,nomeas,1.5384615384615383,16640.133
18,ES,1.176470588235294,15539.059
18,ES,1.176470588235294,16421.617
18,ES,1.176470588235294,16274.49
18,ES,1.176470588235294,16724.526
18,ES,1.176470588235294,15842.405
18,ES,1.176470588235294,16396.354
18,ES,1.176470588235294,16016.55
18,ES,1.176470588235294,16727.316
18,ES,1.176470588235294,15900.955
18,ES,1.176470588235294,16345.062
18,ES,1.176470588235294,16019.554
18,ES,1.176470588235294,16429.518
18,ES,1.176470588235294,16158.113
18,ES,1.176470588235294,17220.244
18,ES,1.176470588235294,15769.267
18,ES,1.176470588235294,16216.335
18,ES,1.176470588235294,16026.287
18,ES,1.176470588235294,16248.482
18,ES,1.176470588235294,15961.072
18,ES,1.176470588235294,17064.5
18,ES,1.2121212121212122,17290.695
18,ES,1.2121212121212122,16731.705
18,ES,1.2121212121212122,17352.807
18,ES,1.2121212121212122,17298.347
18,ES,1.2121212121212122,16992.038
18,ES,1.2121212121212122,16957.147
18,ES,1.2121212121212122,16947.696
18,ES,1.2121212121212122,16935.606
18,ES,1.2121212121212122,17073.747
18,ES,1.2121212121212122,16705.55
18,ES,1.2121212121212122,16825.853
18,ES,1.2121212121212122,16805.461
18,ES,1.2121212121212122,16792.735
18,ES,1.2121212121212122,16986.971
18,ES,1.2121212121212122,17304.608
18,ES,1.2121212121212122,16767.744
18,ES,1.2121212121212122,17030.793
18,ES,1.2121212121212122,16822.365
18,ES,1.2121212121212122,16670.901
18,ES,1.2121212121212122,17087.322
18,ES,1.25,18696.392
18,ES,1.25,18514.887
18,ES,1.25,18419.894
18,ES,1.25,18843.004
18,ES,1.25,18288.116
18,ES,1.25,18677.042
18,ES,1.25,18455.925
18,ES,1.25,18257.316
18,ES,1.25,18764.534
18,ES,1.25,19117.948
18,ES,1.25,18827.85
18,ES,1.25,18864.155
18,ES,1.25,19017.636
18,ES,1.25,18428.008
18,ES,1.25,18738.449
18,ES,1.25,19303.791
18,ES,1.25,18164.126
18,ES,1.25,19572.906
18,ES,1.25,20106.311
18,ES,1.25,19227.746
18,ES,1.2903225806451613,20037.473
18,ES,1.2903225806451613,20122.175
18,ES,1.2903225806451613,19606.589
18,ES,1.2903225806451613,19789.333
18,ES,1.2903225806451613,20045.95
18,ES,1.2903225806451613,19907.811
18,ES,1.2903225806451613,19960.224
18,ES,1.2903225806451613,20094.12
18,ES,1.2903225806451613,19630.705
18,ES,1.2903225806451613,20032.526
18,ES,1.2903225806451613,20433.214
18,ES,1.2903225806451613,20691.601
18,ES,1.2903225806451613,20326.389
18,ES,1.2903225806451613,19725.948
18,ES,1.2903225806451613,20540.677
18,ES,1.2903225806451613,19365.806
18,ES,1.2903225806451613,20611.142
18,ES,1.2903225806451613,20009.835
18,ES,1.2903225806451613,21353.037
18,ES,1.2903225806451613,19407.211
18,ES,1.3333333333333333,20441.971
18,ES,1.3333333333333333,20741.139
18,ES,1.3333333333333333,20927.93
18,ES,1.3333333333333333,20493.349
18,ES,1.3333333333333333,20434.66
18,ES,1.3333333333333333,21396.499
18,ES,1.3333333333333333,20518.04
18,ES,1.3333333333333333,20471.285
18,ES,1.3333333333333333,20327.136
18,ES,1.3333333333333333,20001.979
18,ES,1.3333333333333333,20349.657
18,ES,1.3333333333333333,20524.42
18,ES,1.3333333333333333,20415.882
18,ES,1.3333333333333333,19907.45
18,ES,1.3333333333333333,20547.176
18,ES,1.3333333333333333,20690.22
18,ES,1.3333333333333333,20178.389
18,ES,1.3333333333333333,20818.699
18,ES,1.3333333333333333,20329.677
18,ES,1.3333333333333333,20459.583
18,ES,1.3793103448275863,21383.328
18,ES,1.3793103448275863,21958.342
18,ES,1.3793103448275863,21273.426
18,ES,1.3793103448275863,21359.558
18,ES,1.3793103448275863,21765.031
18,ES,1.3793103448275863,21983.747
18,ES,1.3793103448275863,21691.941
18,ES,1.3793103448275863,22172.816
18,ES,1.3793103448275863,22924.594
18,ES,1.3793103448275863,21749.814
18,ES,1.3793103448275863,22423.615
18,ES,1.3793103448275863,22219.288
18,ES,1.3793103448275863,22441.284
18,ES,1.3793103448275863,22275.145
18,ES,1.3793103448275863,22314.819
18,ES,1.3793103448275863,22000.035
18,ES,1.3793103448275863,21886.794
18,ES,1.3793103448275863,21815.519
18,ES,1.3793103448275863,22022.273
18,ES,1.3793103448275863,21598.982
18,ES,1.4285714285714286,23662.23
18,ES,1.4285714285714286,23965.014
18,ES,1.4285714285714286,23601.709
18,ES,1.4285714285714286,23724.506
18,ES,1.4285714285714286,23792.645
18,ES,1.4285714285714286,24472.902
18,ES,1.4285714285714286,22507.892
18,ES,1.4285714285714286,23758.487
18,ES,1.4285714285714286,23578.382
18,ES,1.4285714285714286,23599.152
18,ES,1.4285714285714286,22953.583
18,ES,1.4285714285714286,24813.819
18,ES,1.4285714285714286,22858.242
18,ES,1.4285714285714286,24450.418
18,ES,1.4285714285714286,22809.707
18,ES,1.4285714285714286,24104.896
18,ES,1.4285714285714286,23427.209
18,ES,1.4285714285714286,24173.978
18,ES,1.4285714285714286,23949.68
18,ES,1.4285714285714286,24541.37
18,ES,1.4814814814814814,24758.605
18,ES,1.4814814814814814,26283.81
18,ES,1.4814814814814814,25520.029
18,ES,1.4814814814814814,24980.059
18,ES,1.4814814814814814,25398.385
18,ES,1.4814814814814814,25836.61
18,ES,1.4814814814814814,25497.148
18,ES,1.4814814814814814,25066.069
18,ES,1.4814814814814814,26050.035
18,ES,1.4814814814814814,26315.951
18,ES,1.4814814814814814,25500.053
18,ES,1.4814814814814814,24342.902
18,ES,1.4814814814814814,25670.158
18,ES,1.4814814814814814,26029.471
18,ES,1.4814814814814814,25590.379
18,ES,1.4814814814814814,25487.811
18,ES,1.4814814814814814,26901.537
18,ES,1.4814814814814814,25092.5
18,ES,1.4814814814814814,24964.006
18,ES,1.4814814814814814,24915.659
18,ES,1.5384615384615383,26997.973
18,ES,1.5384615384615383,27274.604
18,ES,1.5384615384615383,28408.177
18,ES,1.5384615384615383,26552.461
18,ES,1.5384615384615383,28953.185
18,ES,1.5384615384615383,27539.34
18,ES,1.5384615384615383,27795.871
18,ES,1.5384615384615383,28797.593
18,ES,1.5384615384615383,27923.458
18,ES,1.5384615384615383,27059.242
18,ES,1.5384615384615383,28859.169
18,ES,1.5384615384615383,28132.981
18,ES,1.5384615384615383,28142.828
18,ES,1.5384615384615383,27999.846
18,ES,1.5384615384615383,28756.736
18,ES,1.5384615384615383,28265.399
18,ES,1.5384615384615383,26899.932
18,ES,1.5384615384615383,28104.316
18,ES,1.5384615384615383,27710.332
18,ES,1.5384615384615383,27299.239
18,FS,1.176470588235294,16565.554
18,FS,1.176470588235294,17424.106
18,FS,1.176470588235294,16222.533
18,FS,1.176470588235294,17314.412
18,FS,1.176470588235294,17171.577
18,FS,1.176470588235294,17380.899
18,FS,1.176470588235294,16590.68
18,FS,1.176470588235294,17307.274
18,FS,1.176470588235294,16470.858
18,FS,1.176470588235294,17166.771
18,FS,1.176470588235294,16452.496
18,FS,1.176470588235294,16960.619
18,FS,1.176470588235294,16560.305
18,FS,1.176470588235294,17219.858
18,FS,1.176470588235294,16388.642
18,FS,1.176470588235294,17307.978
18,FS,1.176470588235294,16576.735
18,FS,1.176470588235294,17149.468
18,FS,1.176470588235294,16403.837
18,FS,1.176470588235294,17179.514
18,FS,1.2121212121212122,17302.372
18,FS,1.2121212121212122,17402.59
18,FS,1.2121212121212122,18078.657
18,FS,1.2121212121212122,17890.392
18,FS,1.2121212121212122,17559.338
18,FS,1.2121212121212122,17360.023
18,FS,1.2121212121212122,17720.36
18,FS,1.2121212121212122,17118.185
18,FS,1.2121212121212122,17751.498
18,FS,1.2121212121212122,17669.829
18,FS,1.2121212121212122,17257.799
18,FS,1.2121212121212122,17664.222
18,FS,1.2121212121212122,17312.72
18,FS,1.2121212121212122,17677.12
18,FS,1.2121212121212122,17726.672
18,FS,1.2121212121212122,17763.779
18,FS,1.2121212121212122,17665.497
18,FS,1.2121212121212122,17562.249
18,FS,1.2121212121212122,17945.321
18,FS,1.2121212121212122,17296.937
18,FS,1.25,19636.265
18,FS,1.25,19475.878
18,FS,1.25,19353.61
18,FS,1.25,19817.471
18,FS,1.25,20014.931
18,FS,1.25,19237.288
18,FS,1.25,19714.976
18,FS,1.25,19800.318
18,FS,1.25,19320.338
18,FS,1.25,19278.129
18,FS,1.25,20046.019
18,FS,1.25,19552.749
18,FS,1.25,20771.651
18,FS,1.25,19595.387
18,FS,1.25,20746.398
18,FS,1.25,19773.954
18,FS,1.25,20104.96
18,FS,1.25,19003.51
18,FS,1.25,20455.01
18,FS,1.25,19917.268
18,FS,1.2903225806451613,20951.582
18,FS,1.2903225806451613,19237.014
18,FS,1.2903225806451613,21021.936
18,FS,1.2903225806451613,20080.377
18,FS,1.2903225806451613,20852.447
18,FS,1.2903225806451613,20633.287
18,FS,1.2903225806451613,21505.132
18,FS,1.2903225806451613,20538.437
18,FS,1.2903225806451613,20934.09
18,FS,1.2903225806451613,19960.909
18,FS,1.2903225806451613,21008.101
18,FS,1.2903225806451613,20116.237
18,FS,1.2903225806451613,21288.976
18,FS,1.2903225806451613,19942.336
18,FS,1.2903225806451613,20419.063
18,FS,1.2903225806451613,21334.163
18,FS,1.2903225806451613,20839.752
18,FS,1.2903225806451613,20588.947
18,FS,1.2903225806451613,21419.224
18,FS,1.2903225806451613,20759.083
18,FS,1.3333333333333333,21331.178
18,FS,1.3333333333333333,21160.735
18,FS,1.3333333333333333,20920.504
18,FS,1.3333333333333333,21646.374
18,FS,1.3333333333333333,20850.434
18,FS,1.3333333333333333,21041.984
18,FS,1.3333333333333333,21008.286
18,FS,1.3333333333333333,21730.456
18,FS,1.3333333333333333,21396.735
18,FS,1.3333333333333333,20791.494
18,FS,1.3333333333333333,20678.332
18,FS,1.3333333333333333,20815.085
18,FS,1.3333333333333333,20985.276
18,FS,1.3333333333333333,21287.043
18,FS,1.3333333333333333,21170.239
18,FS,1.3333333333333333,21303.05
18,FS,1.3333333333333333,21041.569
18,FS,1.3333333333333333,21567.029
18,FS,1.3333333333333333,21694.388
18,FS,1.3333333333333333,21126.315
18,FS,1.3793103448275863,22781.369
18,FS,1.3793103448275863,22783.674
18,FS,1.3793103448275863,23416.388
18,FS,1.3793103448275863,22190.792
18,FS,1.3793103448275863,23876.047
18,FS,1.3793103448275863,22420.299
18,FS,1.3793103448275863,23143.885
18,FS,1.3793103448275863,22492.367
18,FS,1.3793103448275863,22465.715
18,FS,1.3793103448275863,22307.069
18,FS,1.3793103448275863,22844.471
18,FS,1.3793103448275863,22857.983
18,FS,1.3793103448275863,23425.978
18,FS,1.3793103448275863,22023.041
18,FS,1.3793103448275863,22678.74
18,FS,1.3793103448275863,23199.153
18,FS,1.3793103448275863,23386.16
18,FS,1.3793103448275863,22466.49
18,FS,1.3793103448275863,22466.938
18,FS,1.3793103448275863,21508.328
18,FS,1.4285714285714286,23955.958
18,FS,1.4285714285714286,25480.663
18,FS,1.4285714285714286,24219.703
18,FS,1.4285714285714286,24829.132
18,FS,1.4285714285714286,23904.54
18,FS,1.4285714285714286,24503.58
18,FS,1.4285714285714286,23392.657
18,FS,1.4285714285714286,24883.168
18,FS,1.4285714285714286,25003.196
18,FS,1.4285714285714286,24897.284
18,FS,1.4285714285714286,24607.502
18,FS,1.4285714285714286,25402.667
18,FS,1.4285714285714286,24323.572
18,FS,1.4285714285714286,24973.488
18,FS,1.4285714285714286,24144.977
18,FS,1.4285714285714286,25377.335
18,FS,1.4285714285714286,24156.077
18,FS,1.4285714285714286,24025.102
18,FS,1.4285714285714286,24852.116
18,FS,1.4285714285714286,23668.747
18,FS,1.4814814814814814,26334.109
18,FS,1.4814814814814814,25277.511
18,FS,1.4814814814814814,25949.434
18,FS,1.4814814814814814,26651.477
18,FS,1.4814814814814814,27762.929
18,FS,1.4814814814814814,26549.468
18,FS,1.4814814814814814,26114.033
18,FS,1.4814814814814814,26565.336
18,FS,1.4814814814814814,26545.106
18,FS,1.4814814814814814,26366.871
18,FS,1.4814814814814814,25782.709
18,FS,1.4814814814814814,26896.766
18,FS,1.4814814814814814,26160.694
18,FS,1.4814814814814814,25260.573
18,FS,1.4814814814814814,26043.092
18,FS,1.4814814814814814,25744.39
18,FS,1.4814814814814814,25781.911
18,FS,1.4814814814814814,26647.123
18,FS,1.4814814814814814,26971.366
18,FS,1.4814814814814814,26412.739
18,FS,1.5384615384615383,28704.26
18,FS,1.5384615384615383,28677.879
18,FS,1.5384615384615383,29261.811
18,FS,1.5384615384615383,29104.545
18,FS,1.5384615384615383,29001.367
18,FS,1.5384615384615383,27580.133
18,FS,1.5384615384615383,28186.774
18,FS,1.5384615384615383,28743.904
18,FS,1.5384615384615383,28476.995
18,FS,1.5384615384615383,28326.2
18,FS,1.5384615384615383,28811.833
18,FS,1.5384615384615383,28821.218
18,FS,1.5384615384615383,30337.476
18,FS,1.5384615384615383,27798.024
18,FS,1.5384615384615383,29637.702
18,FS,1.5384615384615383,29525.288
18,FS,1.5384615384615383,28725.099
18,FS,1.5384615384615383,27466.922
18,FS,1.5384615384615383,28351.564
18,FS,1.5384615384615383,29053.206
18,nomeas,1.176470588235294,16059.993
18,nomeas,1.176470588235294,16726.059
18,nomeas,1.176470588235294,16112.878
18,nomeas,1.176470588235294,16771.393
18,nomeas,1.176470588235294,16003.73
18,nomeas,1.176470588235294,16872.31
18,nomeas,1.176470588235294,16112.856
18,nomeas,1.176470588235294,16356.884
18,nomeas,1.176470588235294,16625.9
18,nomeas,1.176470588235294,16218.416
18,nomeas,1.176470588235294,16133.064
18,nomeas,1.176470588235294,16558.682
18,nomeas,1.176470588235294,16902.949
18,nomeas,1.176470588235294,16265.067
18,nomeas,1.176470588235294,16729.757
18,nomeas,1.176470588235294,15967.479
18,nomeas,1.176470588235294,16499.774
18,nomeas,1.176470588235294,15875.148
18,nomeas,1.176470588235294,16656.123
18,nomeas,1.176470588235294,15527.072
18,nomeas,1.2121212121212122,17472.268
18,nomeas,1.2121212121212122,16762.801
18,nomeas,1.2121212121212122,16518.349
18,nomeas,1.2121212121212122,17275.114
18,nomeas,1.2121212121212122,17547.416
18,nomeas,1.2121212121212122,16612.232
18,nomeas,1.2121212121212122,16658.639
18,nomeas,1.2121212121212122,16538.288
18,nomeas,1.2121212121212122,16721.293
18,nomeas,1.2121212121212122,17037.952
18,nomeas,1.2121212121212122,17556.425
18,nomeas,1.2121212121212122,17584.029
18,nomeas,1.2121212121212122,17348.126
18,nomeas,1.2121212121212122,17206.777
18,nomeas,1.2121212121212122,17545.832
18,nomeas,1.2121212121212122,16967.047
18,nomeas,1.2121212121212122,17239.834
18,nomeas,1.2121212121212122,16691.827
18,nomeas,1.2121212121212122,16855.904
18,nomeas,1.2121212121212122,17094.548
18,nomeas,1.25,19721.658
18,nomeas,1.25,19432.514
18,nomeas,1.25,20092.446
18,nomeas,1.25,19668.59
18,nomeas,1.25,19763.867
18,nomeas,1.25,18888.788
18,nomeas,1.25,19764.323
18,nomeas,1.25,18310.675
18,nomeas,1.25,19464.331
18,nomeas,1.25,18390.361
18,nomeas,1.25,19956.286
18,nomeas,1.25,18879.678
18,nomeas,1.25,19375.454
18,nomeas,1.25,18653.936
18,nomeas,1.25,19644.751
18,nomeas,1.25,19091.733
18,nomeas,1.25,19363.681
18,nomeas,1.25,19145.183
18,nomeas,1.25,19340.232
18,nomeas,1.25,18979.641
18,nomeas,1.2903225806451613,20164.223
18,nomeas,1.2903225806451613,19470.182
18,nomeas,1.2903225806451613,20116.426
18,nomeas,1.2903225806451613,20008.797
18,nomeas,1.2903225806451613,20163.303
18,nomeas,1.2903225806451613,20053.085
18,nomeas,1.2903225806451613,20191.356
18,nomeas,1.2903225806451613,19512.38
18,nomeas,1.2903225806451613,20054.203
18,nomeas,1.2903225806451613,19413.915
18,nomeas,1.2903225806451613,20440.686
18,nomeas,1.2903225806451613,20821.299
18,nomeas,1.2903225806451613,20423.71
18,nomeas,1.2903225806451613,19418.867
18,nomeas,1.2903225806451613,20874.057
18,nomeas,1.2903225806451613,19186.003
18,nomeas,1.2903225806451613,20083.28
18,nomeas,1.2903225806451613,20186.51
18,nomeas,1.2903225806451613,20299.689
18,nomeas,1.2903225806451613,20135.434
18,nomeas,1.3333333333333333,20528.601
18,nomeas,1.3333333333333333,20813.316
18,nomeas,1.3333333333333333,20255.578
18,nomeas,1.3333333333333333,20343.169
18,nomeas,1.3333333333333333,19945.918
18,nomeas,1.3333333333333333,20646.981
18,nomeas,1.3333333333333333,21143.622
18,nomeas,1.3333333333333333,20212.518
18,nomeas,1.3333333333333333,20943.517
18,nomeas,1.3333333333333333,20561.974
18,nomeas,1.3333333333333333,20590.594
18,nomeas,1.3333333333333333,19925.848
18,nomeas,1.3333333333333333,20360.054
18,nomeas,1.3333333333333333,20908.872
18,nomeas,1.3333333333333333,20713.629
18,nomeas,1.3333333333333333,20716.626
18,nomeas,1.3333333333333333,21115.614
18,nomeas,1.3333333333333333,20753.68
18,nomeas,1.3333333333333333,20404.476
18,nomeas,1.3333333333333333,20691.77
18,nomeas,1.3793103448275863,22672.842
18,nomeas,1.3793103448275863,21536.222
18,nomeas,1.3793103448275863,21363.726
18,nomeas,1.3793103448275863,22673.964
18,nomeas,1.3793103448275863,22649.084
18,nomeas,1.3793103448275863,22283.716
18,nomeas,1.3793103448275863,22121.19
18,nomeas,1.3793103448275863,22503.961
18,nomeas,1.3793103448275863,22368.362
18,nomeas,1.3793103448275863,22372.239
18,nomeas,1.3793103448275863,21396.74
18,nomeas,1.3793103448275863,21898.272
18,nomeas,1.3793103448275863,22641.049
18,nomeas,1.3793103448275863,21592.902
18,nomeas,1.3793103448275863,21840.127
18,nomeas,1.3793103448275863,22549.087
18,nomeas,1.3793103448275863,21807.251
18,nomeas,1.3793103448275863,21149.966
18,nomeas,1.3793103448275863,22519.181
18,nomeas,1.3793103448275863,21528.986
18,nomeas,1.4285714285714286,23415.996
18,nomeas,1.4285714285714286,24062.609
18,nomeas,1.4285714285714286,23290.61
18,nomeas,1.4285714285714286,24478.709
18,nomeas,1.4285714285714286,23390.027
18,nomeas,1.4285714285714286,25099.031
18,nomeas,1.4285714285714286,23381.919
18,nomeas,1.4285714285714286,24401.046
18,nomeas,1.4285714285714286,24427.229
18,nomeas,1.4285714285714286,24123.258
18,nomeas,1.4285714285714286,23889.53
18,nomeas,1.4285714285714286,24532.695
18,nomeas,1.4285714285714286,24803.249
18,nomeas,1.4285714285714286,23089.355
18,nomeas,1.4285714285714286,24474.106
18,nomeas,1.4285714285714286,23131.504
18,nomeas,1.4285714285714286,24241.433
18,nomeas,1.4285714285714286,23702.9
18,nomeas,1.4285714285714286,25834.091
18,nomeas,1.4285714285714286,23042.931
18,nomeas,1.4814814814814814,24958.895
18,nomeas,1.4814814814814814,25701.428
18,nomeas,1.4814814814814814,25554.464
18,nomeas,1.4814814814814814,25923.53
18,nomeas,1.4814814814814814,25389.36
18,nomeas,1.4814814814814814,25832.451
18,nomeas,1.4814814814814814,25323.629
18,nomeas,1.4814814814814814,26422.876
18,nomeas,1.4814814814814814,25930.458
18,nomeas,1.4814814814814814,25571.724
18,nomeas,1.4814814814814814,25950.116
18,nomeas,1.4814814814814814,26071.653
18,nomeas,1.4814814814814814,26114.65
18,nomeas,1.4814814814814814,25575.373
18,nomeas,1.4814814814814814,26466.414
18,nomeas,1.4814814814814814,26043.719
18,nomeas,1.4814814814814814,26898.193
18,nomeas,1.4814814814814814,25232.158
18,nomeas,1.4814814814814814,26479.9
18,nomeas,1.4814814814814814,26044.143
18,nomeas,1.5384615384615383,27739.537
18,nomeas,1.5384615384615383,27772.05
18,nomeas,1.5384615384615383,28172.446
18,nomeas,1.5384615384615383,27272.553
18,nomeas,1.5384615384615383,29517.961
18,nomeas,1.5384615384615383,28533.966
18,nomeas,1.5384615384615383,28240.241
18,nomeas,1.5384615384615383,27534.285
18,nomeas,1.5384615384615383,27957.741
18,nomeas,1.5384615384615383,27827.171
18,nomeas,1.5384615384615383,28815.092
18,nomeas,1.5384615384615383,28156.329
18,nomeas,1.5384615384615383,28040.737
18,nomeas,1.5384615384615383,27087.268
18,nomeas,1.5384615384615383,28298.718
18,nomeas,1.5384615384615383,29237.883
18,nomeas,1.5384615384615383,28253.21
18,nomeas,1.5384615384615383,28783.405
18,nomeas,1.5384615384615383,27689.698
18,nomeas,1.5384615384615383,27461.401
20,ES,1.176470588235294,24457.549
20,ES,1.176470588235294,23509.113
20,ES,1.176470588235294,25097.123
20,ES,1.176470588235294,24057.131
20,ES,1.176470588235294,24190.523
20,ES,1.176470588235294,23833.118
20,ES,1.176470588235294,25224.646
20,ES,1.176470588235294,23591.107
20,ES,1.176470588235294,24637.688
20,ES,1.176470588235294,23504.282
20,ES,1.176470588235294,24656.032
20,ES,1.176470588235294,25145.534
20,ES,1.176470588235294,25786.032
20,ES,1.176470588235294,24703.607
20,ES,1.176470588235294,25175.062
20,ES,1.176470588235294,24874.549
20,ES,1.176470588235294,25564.287
20,ES,1.176470588235294,24632.216
20,ES,1.176470588235294,25372.566
20,ES,1.176470588235294,23847.644
20,ES,1.2121212121212122,25098.939
20,ES,1.2121212121212122,25744.296
20,ES,1.2121212121212122,24985.122
20,ES,1.2121212121212122,25337.152
20,ES,1.2121212121212122,25997.799
20,ES,1.2121212121212122,24609.899
20,ES,1.2121212121212122,26040.752
20,ES,1.2121212121212122,25812.715
20,ES,1.2121212121212122,25959.835
20,ES,1.2121212121212122,25531.115
20,ES,1.2121212121212122,26200.774
20,ES,1.2121212121212122,29760.866
20,ES,1.2121212121212122,25587.469
20,ES,1.2121212121212122,25819.449
20,ES,1.2121212121212122,25805.294
20,ES,1.2121212121212122,25474.191
20,ES,1.2121212121212122,25712.617
20,ES,1.2121212121212122,24751.578
20,ES,1.2121212121212122,25140.488
20,ES,1.2121212121212122,25516.665
20,ES,1.25,28550.149
20,ES,1.25,27704.693
20,ES,1.25,28403.491
20,ES,1.25,28191.696
20,ES,1.25,28357.284
20,ES,1.25,28343.647
20,ES,1.25,28691.962
20,ES,1.25,28210.228
20,ES,1.25,28250.001
20,ES,1.25,27812.811
20,ES,1.25,28117.419
20,ES,1.25,27768.024
20,ES,1.25,28746.826
20,ES,1.25,30320.842
20,ES,1.25,29181.57
20,ES,1.25,27783.403
20,ES,1.25,28526.879
20,ES,1.25,28076.649
20,ES,1.25,27353.346
20,ES,1.25,28744.126
20,ES,1.2903225806451613,30429.357
20,ES,1.2903225806451613,29513.422
20,ES,1.2903225806451613,30969.169
20,ES,1.2903225806451613,29928.806
20,ES,1.2903225806451613,30724.831
20,ES,1.2903225806451613,30421.398
20,ES,1.2903225806451613,30055.223
20,ES,1.2903225806451613,30543.936
20,ES,1.2903225806451613,30017.438
20,ES,1.2903225806451613,31065.228
20,ES,1.2903225806451613,30405.994
20,ES,1.2903225806451613,30855.549
20,ES,1.2903225806451613,29334.641
20,ES,1.2903225806451613,28978.586
20,ES,1.2903225806451613,29713.842
20,ES,1.2903225806451613,29471.131
20,ES,1.2903225806451613,28927.469
20,ES,1.2903225806451613,30285.95
20,ES,1.2903225806451613,30055.618
20,ES,1.2903225806451613,28403.089
20,ES,1.3333333333333333,30735.253
20,ES,1.3333333333333333,29942.511
20,ES,1.3333333333333333,31713.952
20,ES,1.3333333333333333,31013.597
20,ES,1.3333333333333333,32453.177
20,ES,1.3333333333333333,31303.166
20,ES,1.3333333333333333,31597.214
20,ES,1.3333333333333333,30511.646
20,ES,1.3333333333333333,32862.06
20,ES,1.3333333333333333,31544.852
20,ES,1.3333333333333333,30380.066
20,ES,1.3333333333333333,31080
20,ES,1.3333333333333333,30147.665
20,ES,1.3333333333333333,29778.249
20,ES,1.3333333333333333,31692.243
20,ES,1.3333333333333333,30532.133
20,ES,1.3333333333333333,29881.252
20,ES,1.3333333333333333,30856.426
20,ES,1.3333333333333333,31353.544
20,ES,1.3333333333333333,31212.638
20,ES,1.3793103448275863,33311.917
20,ES,1.3793103448275863,31542.066
20,ES,1.3793103448275863,34092.763
20,ES,1.3793103448275863,32786.19
20,ES,1.3793103448275863,34824.505
20,ES,1.3793103448275863,32602.446
20,ES,1.3793103448275863,32847.381
20,ES,1.3793103448275863,34184.733
20,ES,1.3793103448275863,33357.839
20,ES,1.3793103448275863,32911.275
20,ES,1.3793103448275863,31593.336
20,ES,1.3793103448275863,31856.5
20,ES,1.3793103448275863,33327.041
20,ES,1.3793103448275863,34519.262
20,ES,1.3793103448275863,33294.878
20,ES,1.3793103448275863,32917.998
20,ES,1.3793103448275863,31941.577
20,ES,1.3793103448275863,32779.547
20,ES,1.3793103448275863,33693.545
20,ES,1.3793103448275863,34195.415
20,ES,1.4285714285714286,38302.626
20,ES,1.4285714285714286,35591.019
20,ES,1.4285714285714286,37229.529
20,ES,1.4285714285714286,36206.955
20,ES,1.4285714285714286,37962.4
20,ES,1.4285714285714286,34739.019
20,ES,1.4285714285714286,36948.267
20,ES,1.4285714285714286,34726.855
20,ES,1.4285714285714286,36226.315
20,ES,1.4285714285714286,36929.746
20,ES,1.4285714285714286,37316.914
20,ES,1.4285714285714286,35989.609
20,ES,1.4285714285714286,36341.754
20,ES,1.4285714285714286,35980.244
20,ES,1.4285714285714286,36052.064
20,ES,1.4285714285714286,34755.14
20,ES,1.4285714285714286,39116.053
20,ES,1.4285714285714286,34742.513
20,ES,1.4285714285714286,37004.069
20,ES,1.4285714285714286,34900.105
20,ES,1.4814814814814814,38430.634
20,ES,1.4814814814814814,39187.315
20,ES,1.4814814814814814,38337.241
20,ES,1.4814814814814814,37251.814
20,ES,1.4814814814814814,39262.67
20,ES,1.4814814814814814,40296.605
20,ES,1.4814814814814814,39367.076
20,ES,1.4814814814814814,41016.208
20,ES,1.4814814814814814,39610.347
20,ES,1.4814814814814814,40927.92
20,ES,1.4814814814814814,38580.684
20,ES,1.4814814814814814,40708.308
20,ES,1.4814814814814814,39596.158
20,ES,1.4814814814814814,39698.529
20,ES,1.4814814814814814,39762.666
20,ES,1.4814814814814814,39249.502
20,ES,1.4814814814814814,39070.039
20,ES,1.4814814814814814,39002.159
20,ES,1.4814814814814814,38947.237
20,ES,1.4814814814814814,39355.415
20,ES,1.5384615384615383,40082.964
20,ES,1.5384615384615383,41594.851
20,ES,1.5384615384615383,42330.945
20,ES,1.5384615384615383,41803.891
20,ES,1.5384615384615383,40956.333
20,ES,1.5384615384615383,43779.331
20,ES,1.5384615384615383,40881.556
20,ES,1.5384615384615383,39888.814
20,ES,1.5384615384615383,41130.863
20,ES,1.5384615384615383,40816.871
20,ES,1.5384615384615383,41479.75
